"SCHEMA_TYPE","NAME","DESCRIPTION","FORMAT","CREATED","LAST_MODIFIED","DOC_SIZE","URL","URL_TYPE","PARENT_ID","DKAN_PARENT_DATASET_NODE_ID","DKAN_PARENT_DATASET_TITLE","DKAN_RESOURCE_NODE_ID","DKAN_URI"
"information","Map","File is 11.41 MB",".PDF","2014-02-03 01:02:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-5.pdf","",42830,"","","",""
"information","Map","File is 5.88 MB",".PDF","2014-02-03 01:02:30","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-6.pdf","",42831,"","","",""
"information","Map","File is 5.53 MB",".PDF","2014-02-04 10:02:48","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-7.pdf","",42832,"","","",""
"information","Report","File is 7.37 MB",".PDF","2011-06-09 10:06:39","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/05_Chakungal_Bennett.pdf","",42833,"","","",""
"information","Report ","File is 1.14 MB",".PDF","2011-06-09 10:06:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/06_Fernadez_Gleeson.pdf","",42834,"","","",""
"information","Report","File is 2.57 MB",".PDF","2011-06-09 10:06:17","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/07_bond.d.pdf","",42835,"","","",""
"information","Report ","File is 4.31 MB",".PDF","2011-06-09 10:06:24","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/07_Israel_etal.pdf","",42836,"","","",""
"information","Report ","File is 4.36 MB",".PDF","2011-06-09 10:06:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/08_Jackson_etal.pdf","",42837,"","","",""
"information","Report ","File is 1.79 MB",".PDF","2011-06-09 10:06:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/09_Laxton_Coates.pdf","",42838,"","","",""
"information","Report ","File is 6.94 MB",".PDF","2011-06-09 11:06:59","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/10_Liverton_Mann.pdf","",42839,"","","",""
"information","Report ","File is 2.18 MB",".PDF","2011-06-09 10:06:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg10/YEG/11_macdonald_etal.pdf","",42840,"","","",""
"information","Brochure","File is 1.71 MB",".PDF","2011-11-02 02:11:07","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2007_1_white_river_ash.pdf","",42844,"","","",""
"information","Report ","File is 1.44 MB",".PDF","2011-06-09 11:06:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/19_soloviev.pdf","",42845,"","","",""
"information","Report ","File is 1.78 MB",".PDF","2011-06-09 11:06:44","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/18_rasmussen.pdf","",42846,"","","",""
"information","Report ","File is 4.76 MB",".PDF","2011-06-09 11:06:59","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/17_murphy.pdf","",42847,"","","",""
"information","Report ","File is .93 MB",".PDF","2011-06-09 11:06:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/16_mortensen.pdf","",42848,"","","",""
"information","Report ","File is 3.27 MB",".PDF","2011-06-09 11:06:28","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/15_mackenzie.pdf","",42849,"","","",""
"information","Report ","File is 4.14 MB",".PDF","2011-06-09 12:06:08","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/14_lipovsky.pdf","",42850,"","","",""
"information","Report ","File is .68 MB",".PDF","2011-06-10 08:06:50","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/13_hunt.pdf","",42852,"","","",""
"information","Paper","File is 3.96 MB",".PDF","2014-02-07 09:02:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/12_fraser.pdf","",42853,"","","",""
"information","Report ","File is 2.32 MB",".PDF","2011-06-10 09:06:51","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/11_flanders.pdf","",42854,"","","",""
"information","Report ","File is 2.52 MB",".PDF","2011-06-10 09:06:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/10_crawford.pdf","",42855,"","","",""
"information","Report ","File is 3.66 MB",".PDF","2011-06-10 09:06:17","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/09_brideau.pdf","",42856,"","","",""
"information","Report ","File is 9.01 MB",".PDF","2011-06-10 09:06:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg06/08_bond.pdf","",42857,"","","",""
"information","Report ","File is 3.71 MB",".PDF","2011-06-10 09:06:22","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg03/11_lowey.pdf","",42858,"","","",""
"information","Paper","File is 2.14 MB",".PDF","2011-08-05 02:08:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg03/09_huscroft.pdf","",42859,"","","",""
"information","Report ","File is 2.03 MB",".PDF","2011-06-10 10:06:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg03/10_kennedy.pdf","",42860,"","","",""
"information","Report","File is 3.58 MB",".PDF","2011-05-19 04:05:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_5.pdf","",42861,"","","",""
"information","Summary","File is .1 MB",".PDF","2011-05-19 04:05:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_5_summary.pdf","",42861,"","","",""
"information","Report ","File is 5.25 MB",".PDF","2011-05-17 08:05:40","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1986/of1986_1.pdf","",42862,"","","",""
"information","Map","File is 2.24 MB",".PDF","2011-05-17 11:05:51","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_2(g).pdf","",42863,"","","",""
"information","Map","File is 3.84 MB",".PDF","2011-05-17 10:05:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_11(g).pdf","",42864,"","","",""
"information","Report","File is 2.12 MB",".PDF","2011-05-18 02:05:18","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/1999/1999_1.pdf","",42865,"","","",""
"information","Charts ","File is  MB",".PDF","2011-05-17 04:05:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1996/of1996_1(t)_charts.pdf","",42866,"","","",""
"information","Report ","File is  MB",".PDF","2011-05-17 04:05:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1996/of1996_1(t).pdf","",42866,"","","",""
"information","Report ","File is .47 MB",".PDF","2011-05-17 01:05:38","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_9(g).pdf","",42867,"","","",""
"information","Map","File is .4 MB",".PDF","2018-08-23 03:08:10","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_20.pdf","",42868,"","","",""
"information","Map","File is .47 MB",".PDF","2018-08-23 03:08:55","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_6.pdf","",42869,"","","",""
"information","Map","File is .75 MB",".PDF","2018-08-23 03:08:56","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_9.pdf","",42870,"","","",""
"information","Map","File is .83 MB",".PDF","2018-08-23 03:08:41","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_10.pdf","",42871,"","","",""
"information","Report","File is .42 MB",".PDF","2017-05-10 09:05:07","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/tech/placer_mater_%20handl.pdf","",42872,"","","",""
"information","Report ","File is 2.13 MB",".PDF","2011-05-31 09:05:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/miscellaneous/placer_settling.pdf","",42873,"","","",""
"information","Report ","File is .56 MB",".PDF","2011-05-31 10:05:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/miscellaneous/placer_wastewater.pdf","",42874,"","","",""
"information","Package","File is 2.56 MB",".PDF","2011-05-17 02:05:25","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1994/of1994_9(g).pdf","",42875,"","","",""
"information","Report ","File is 1.05 MB",".PDF","2011-05-17 03:05:38","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_9(g).pdf","",42876,"","","",""
"information","Report ","File is 4.84 MB",".PDF","2011-05-17 01:05:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1994/of1994_1(t).pdf","",42877,"","","",""
"information","Map","File is 1.39 MB",".PDF","2017-04-12 03:04:56","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_7(g).pdf","",42878,"","","",""
"information","Report","File is .59 MB",".PDF","2011-11-23 09:11:49","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_4(t).pdf","",42879,"","","",""
"information","Map","File is 13.87 MB",".PDF","2018-08-27 09:08:55","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2001/of2001_2.pdf","",42880,"","","",""
"information","Report ","File is .54 MB",".PDF","2018-08-27 09:08:07","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2001/of2001_2text.pdf","",42880,"","","",""
"information","Report ","File is 1.26 MB",".PDF","2011-05-18 03:05:48","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2001/2001_1.pdf","",42883,"","","",""
"information","Appendix 1","File is .13 MB",".XLS","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin11/Appendix%201%20-%201998%20Faro%20case%20study%20geochemistry%20.xls","",42885,"","","",""
"information","Appendix 2","File is .1 MB",".XLS","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin11/Appendix%202%20-%201998%20and%201999%20Regional%20Geochemistry.xls","",42885,"","","",""
"information","Map 1999-10","File is .83 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_10.pdf","",42885,"","","",""
"information","Map 1999-16","File is .57 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_16.pdf","",42885,"","","",""
"information","Map 1999-17","File is .49 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_17.pdf","",42885,"","","",""
"information","Map 1999-18","File is .58 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_18.pdf","",42885,"","","",""
"information","Map 1999-19","File is .44 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_19.pdf","",42885,"","","",""
"information","Map 1999-20","File is .4 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_20.pdf","",42885,"","","",""
"information","Map 1999-5","File is .46 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_5.pdf","",42885,"","","",""
"information","Map 1999-6","File is .47 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_6.pdf","",42885,"","","",""
"information","Map 1999-7","File is .83 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_7.pdf","",42885,"","","",""
"information","Map 1999-8","File is .51 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_8.pdf","",42885,"","","",""
"information","Map 1999-9","File is .75 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1999/of1999_9.pdf","",42885,"","","",""
"information","Package","File is 2.52 MB",".PDF","2011-09-07 08:09:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin11.pdf","",42885,"","","",""
"information","Report ","File is  MB",".PDF","2011-05-18 09:05:49","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1996/of1996_4(t).pdf","",42886,"","","",""
"information","Report ","File is 10.4 MB",".PDF","2011-05-18 02:05:55","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2000/2000_3.pdf","",42887,"","","",""
"information","Package","File is  MB",".PDF","2011-05-17 04:05:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1996/of1996_1(g).pdf","",42888,"","","",""
"information","Report ","File is  MB",".PDF","2011-05-17 02:05:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_1(t).pdf","",42889,"","","",""
"information","Report ","File is 5.02 MB",".PDF","2011-05-17 01:05:28","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_3(t).pdf","",42890,"","","",""
"information","Maps","File is  MB",".PDF","2011-05-17 02:05:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1994/of1994_8(g).pdf","",42901,"","","",""
"information","Report ","File is  MB",".PDF","2013-10-01 09:10:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_13(g).pdf","",42902,"","","",""
"information","Report ","File is 2.69 MB",".PDF","2011-05-17 12:05:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_2(t).pdf","",42903,"","","",""
"information","Package ","File is 7.56 MB",".PDF","2011-05-24 08:05:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_12(g).pdf","",42904,"","","",""
"information","Report","File is 6.2 MB",".PDF","2011-05-19 02:05:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2003/2003_4.pdf","",42905,"","","",""
"information","Report","File is .15 MB",".PDF","2011-05-18 02:05:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/1999/1999_2.pdf","",42908,"","","",""
"information","Report ","File is 2.18 MB",".PDF","2011-05-17 02:05:18","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1994/of1994_11(g).pdf","",42909,"","","",""
"information","Poster_english","","","2016-04-25 12:04:24","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/1998/of1998_2_eng.pdf","",42910,"","","",""
"information","Poster_french","","","2016-04-25 12:04:24","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/1998/of1998_2_fr.pdf","",42910,"","","",""
"information","Report ","File is .76 MB",".PDF","2011-05-17 03:05:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1995/of1995_15(g).pdf","",42911,"","","",""
"information","CD-ROM","","","2011-05-17 02:05:40","2019-07-05 10:07:22","","","",42913,"","","",""
"information","Report ","File is .66 MB",".PDF","2011-05-17 01:05:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_9(t).pdf","",42914,"","","",""
"information","Report ","File is 1.35 MB",".PDF","2011-05-18 03:05:51","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2000/2000_5.pdf","",42915,"","","",""
"information","Report ","File is 5 MB",".PDF","2011-05-18 02:05:04","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2000/2000_4.pdf","",42917,"","","",""
"information","Report ","File is  MB",".PDF","2011-05-17 09:05:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1993/of1993_1(i).pdf","",42918,"","","",""
"information","Package ","File is 8.96 MB",".PDF","2011-05-17 02:05:02","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1994/of1994_10(g).pdf","",42919,"","","",""
"information","Report ","File is 12.4 MB",".PDF","2011-05-31 10:05:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg02/yeg_2002_overview.pdf","",42921,"","","",""
"information","Report","File is 4.68 MB",".PDF","2011-05-19 01:05:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_5.pdf","",42922,"","","",""
"information","Report","File is .08 MB",".PDF","2011-05-19 11:05:34","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_1.pdf","",42933,"","","",""
"information","Report","File is .61 MB",".PDF","2011-05-19 02:05:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2004/2004_1.pdf","",42934,"","","",""
"information","Report ","File is .03 MB",".PDF","2011-05-19 11:05:27","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_2.pdf","",42935,"","","",""
"information","Map","File is 1.72 MB",".PDF","2018-08-23 10:08:13","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/geoscience_map/2002/gm2002_2.pdf","",42936,"","","",""
"information","Report","File is 1.45 MB",".PDF","2011-05-19 01:05:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_3.pdf","",42940,"","","",""
"information","Summary","File is .11 MB",".PDF","2011-05-19 01:05:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_3_summary.pdf","",42940,"","","",""
"information","Map","File is 11.23 MB",".PDF","2018-08-27 11:08:54","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2002/of2002_9.pdf","",42941,"","","",""
"information","Map","File is 1.88 MB",".PDF","2018-08-24 09:08:43","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2000/of2000_15.pdf","",42943,"","","",""
"information","Map","File is 3.04 MB",".PDF","2018-08-24 09:08:20","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2000/of2000_13.pdf","",42944,"","","",""
"information","Report","File is 1.96 MB",".PDF","2011-05-19 03:05:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_2.pdf","",42945,"","","",""
"information","Summary ","File is .02 MB",".PDF","2011-05-19 03:05:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_2_summary.pdf","",42945,"","","",""
"information","Report ","File is 6.31 MB",".PDF","2011-06-10 10:06:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg04/14_lyle.pdf","",42946,"","","",""
"information","Report ","File is 1.41 MB",".PDF","2011-06-10 10:06:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg04/15_mortensen.pdf","",42947,"","","",""
"information","Report ","File is 5.16 MB",".PDF","2011-06-10 10:06:48","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg04/16_piercey.pdf","",42948,"","","",""
"information","Report ","File is 3.87 MB",".PDF","2011-06-10 10:06:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg04/18_tizzard.pdf","",42949,"","","",""
"information","Report ","File is 3.81 MB",".PDF","2011-06-10 10:06:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg04/19_van_zeyl.pdf","",42950,"","","",""
"information","Report ","File is 2.11 MB",".PDF","2011-06-10 11:06:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg04/20_neufeld.pdf","",42951,"","","",""
"information","Report ","File is 6.07 MB",".PDF","2011-06-10 11:06:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg02/08_colpron.pdf","",42952,"","","",""
"information","Report","File is 10.07 MB",".PDF","2018-10-15 01:10:52","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2005/of2005_2.pdf","",42953,"","","",""
"information","Report","File is 12.96 MB",".PDF","2018-10-15 02:10:53","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2005/of2005_3.pdf","",42954,"","","",""
"information","Report ","File is 1.1 MB",".PDF","2011-05-31 11:05:23","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg02/24_soloviev_myschka.pdf","",42955,"","","",""
"information","Report ","File is .35 MB",".PDF","2011-05-31 11:05:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg02/23_soloviev_cynthia.pdf","",42956,"","","",""
"information","Map","","","2011-06-10 11:06:27","2013-08-07 12:08:50","","","",42957,"","","",""
"information","Report ","File is 1.68 MB",".PDF","2011-06-10 11:06:27","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg01/18_bond.pdf","",42957,"","","",""
"information","Report and maps","","","2014-01-29 10:01:51","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_3.pdf","",42958,"","","",""
"information","report","File is 20.28 MB",".PDF","2014-01-21 11:01:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_10.pdf","",42959,"","","",""
"information","Report","File is 13.62 MB",".PDF","2014-01-29 10:01:22","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_4.pdf","",42960,"","","",""
"information","Report and maps","","","2014-01-29 11:01:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_7.pdf","",42962,"","","",""
"information","Report","","","2014-01-29 11:01:18","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_8.pdf","",42963,"","","",""
"information","Brochure","File is 4.13 MB",".PDF","2017-07-12 10:07:26","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_1_wernecke_breccia.pdf","",42965,"","","",""
"information","Brochure","File is 7.99 MB",".PDF","2011-09-12 02:09:30","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_2_selwyn_basin.pdf","",42966,"","","",""
"information","Brochure","File is 2.5 MB",".PDF","2014-01-29 10:01:50","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_3_molybdenum.pdf","",42967,"","","",""
"information","Brochure","File is 3.61 MB",".PDF","2014-01-29 10:01:47","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_4_silver.pdf","",42968,"","","",""
"information","Brochure","File is 2.92 MB",".PDF","2014-01-29 10:01:05","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_5_uranium.pdf","",42969,"","","",""
"information","Brochure","File is 4.69 MB",".PDF","2014-01-29 10:01:14","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_6_tombstone_gold_belt.pdf","",42970,"","","",""
"information","Brochure","File is 4.9 MB",".PDF","2014-01-29 11:01:58","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/ygs_brochure_2006_7_tungsten.pdf","",42971,"","","",""
"information","Report","","","2014-01-29 11:01:37","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_9.pdf","",42972,"","","",""
"information","Report","","","2014-01-28 10:01:40","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_15.pdf","",42973,"","","",""
"information","Report","File is 4.31 MB",".PDF","2014-01-28 10:01:09","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_16.pdf","",42974,"","","",""
"information","Report and data","File is 16.49 MB",".ZIP","2014-01-28 10:01:21","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/GSC/of5319.zip","",42975,"","","",""
"information","Report and data","File is 5.29 MB",".ZIP","2014-01-28 10:01:50","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/GSC/of5329.zip","",42976,"","","",""
"information","Report","File is 5.58 MB",".PDF","2014-01-28 10:01:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_19.pdf","",42977,"","","",""
"information","Map","File is 6.76 MB",".PDF","2014-01-28 11:01:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_20.pdf","",42978,"","","",""
"information","Report","File is 1.12 MB",".PDF","2011-05-19 03:05:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_1.pdf","",42984,"","","",""
"information","Summary","File is .01 MB",".PDF","2011-05-19 03:05:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_1_summary.pdf","",42984,"","","",""
"information","Report","File is .13 MB",".PDF","2011-05-19 03:05:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_3.pdf","",42985,"","","",""
"information","Report","File is .44 MB",".PDF","2011-05-19 03:05:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_4.pdf","",42986,"","","",""
"information","Summary","File is .01 MB",".PDF","2011-05-19 03:05:46","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_4_summary.pdf","",42986,"","","",""
"information","Poster","File is .12 MB",".PDF","2011-05-19 03:05:23","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2005/2005_5.pdf","",42987,"","","",""
"information","Report","File is 2.79 MB",".PDF","2011-05-19 03:05:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_2.pdf","",42988,"","","",""
"information","Summary","File is .01 MB",".PDF","2011-05-19 03:05:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_2_summary.pdf","",42988,"","","",""
"information","Report","File is .59 MB",".PDF","2011-05-19 03:05:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2006/2006_5.pdf","",42989,"","","",""
"information","Report","File is 2.92 MB",".PDF","2011-05-19 03:05:18","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2005/2005_1.pdf","",42990,"","","",""
"information","Report","File is 4.04 MB",".PDF","2011-05-19 03:05:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2005/2005_2.pdf","",42991,"","","",""
"information","Report","File is 1.7 MB",".PDF","2011-05-19 03:05:05","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2005/2005_3.pdf","",42992,"","","",""
